,Global Index,From,To,Time,Distance,Avg Speed,Altitude From,Altitude To,Slope,Slope %,Slope Angle,Bus Stop,Final Stop
86,1643.5,"(37.498919, -5.460338)","(37.507665, -5.431882)",101.3,2703.9,26.692003948667328,163.48406982421875,155.83468627929688,-0.0028290186563563278,-0.2829018656356328,-0.002829011109186994,0,0
87,1663.5,"(37.507665, -5.431882)","(37.505892, -5.380048)",174.5,4653.2,26.665902578796562,155.83468627929688,166.2690887451172,0.0022424143526649,0.22424143526649,0.0022424105940742557,0,0
88,1690.5,"(37.505892, -5.380048)","(37.519935, -5.313569)",229.5,6120.4,26.668409586056644,166.2690887451172,162.72421264648438,-0.0005791902651187525,-0.05791902651187525,-0.0005791902003534469,0,0
89,1705.5,"(37.519935, -5.313569)","(37.526428, -5.28701)",101.0,2690.2,26.635643564356435,162.72421264648438,116.24456787109376,-0.017277393790569702,-1.7277393790569702,-0.017275674949720796,0,0
90,1718.5,"(37.526428, -5.28701)","(37.527331, -5.265218)",72.9,1943.2,26.655692729766802,116.24456787109376,164.49070739746094,0.024828190369682573,2.4828190369682575,0.024823090567192542,0,0
91,1736.5,"(37.527331, -5.265218)","(37.522552, -5.248698)",61.9,1657.0,26.768982229402262,164.49070739746094,156.9578094482422,-0.004546106185406609,-0.45461061854066087,-0.004546074867546021,0,0
92,1758.5,"(37.522552, -5.248698)","(37.52313, -5.198438)",169.1,4509.2,26.66587817859255,156.9578094482422,181.7757110595703,0.005503836958069752,0.5503836958069752,0.0055037813845975085,0,0
93,1773.5,"(37.52313, -5.198438)","(37.525013, -5.121174)",257.3,6857.1,26.650213758258843,181.7757110595703,200.5308990478516,0.0027351486763035797,0.273514867630358,0.0027351418557502102,0,0
94,1792.5,"(37.525013, -5.121174)","(37.531031, -5.092968)",98.8,2632.8,26.64777327935223,200.5308990478516,150.16098022460938,-0.019131692047721898,-1.9131692047721898,-0.01912935835577254,0,0
95,1803.5,"(37.531031, -5.092968)","(37.530007, -5.087423)",19.0,509.6,26.821052631578947,150.16098022460938,121.34567260742188,-0.05654495215303669,-5.654495215303669,-0.05648480317962604,0,0
96,1814.5,"(37.530007, -5.087423)","(37.52929, -5.079011)",28.6,764.1,26.716783216783217,121.34567260742188,100.9928741455078,-0.026636302135733644,-2.6636302135733643,-0.026630005396333895,0,0
97,1833.5,"(37.52929, -5.079011)","(37.543891, -5.045833)",126.4,3370.1,26.662183544303794,100.9928741455078,172.96803283691406,0.0213569801167343,2.13569801167343,0.02135373388556549,0,0
98,1864.5,"(37.543891, -5.045833)","(37.561197, -5.022631)",109.7,2920.7,26.624430264357336,172.96803283691406,186.0954742431641,0.004494621633940504,0.44946216339405043,0.004494591368089149,0,0
99,1897.5,"(37.561197, -5.022631)","(37.585261, -4.98909)",151.6,4042.5,26.665567282321902,186.0954742431641,217.1487579345703,0.007681702830279832,0.7681702830279832,0.007681551740225873,0,0
100,1933.5,"(37.585261, -4.98909)","(37.653355, -4.954372)",317.8,8480.0,26.683448709880427,217.1487579345703,185.6957244873047,-0.0037090841329322673,-0.3709084132932267,-0.0037090671240719722,0,0
101,1944.5,"(37.653355, -4.954372)","(37.669138, -4.946078)",71.4,1900.5,26.61764705882353,185.6957244873047,203.1278076171875,0.009172366813934655,0.9172366813934655,0.00917210959610691,0,0
102,1956.5,"(37.669138, -4.946078)","(37.68252, -4.926332)",86.1,2292.5,26.626016260162604,203.1278076171875,164.02574157714844,-0.01705651735661464,-1.705651735661464,-0.01705486359073343,0,0
103,1967.5,"(37.68252, -4.926332)","(37.701647, -4.915952)",87.0,2321.3,26.681609195402302,164.02574157714844,193.90057373046875,0.012869871258915396,1.2869871258915395,0.012869160768545761,0,0
104,1991.5,"(37.701647, -4.915952)","(37.71484, -4.871987)",169.9,4535.6,26.695703354914656,193.90057373046875,262.7184143066406,0.015172819599649853,1.5172819599649854,0.015171655426321696,0,0
105,2002.5,"(37.71484, -4.871987)","(37.718282, -4.86339)",32.9,876.8,26.65045592705167,262.7184143066406,271.3717346191406,0.009869206560789235,0.9869206560789234,0.009868886155200941,0,0
106,2026.5,"(37.718282, -4.86339)","(37.754762, -4.832848)",190.1,5070.9,26.674907943187794,271.3717346191406,266.6239318847656,-0.0009362840391991561,-0.09362840391991561,-0.0009362837656084269,0,0
107,2037.5,"(37.754762, -4.832848)","(37.759239, -4.827415)",37.6,696.6,18.52659574468085,266.6239318847656,298.8324584960937,0.0462367594190756,4.62367594190756,0.046203852719069745,0,0
108,2048.5,"(37.759239, -4.827415)","(37.761689, -4.823032)",26.6,474.1,17.82330827067669,298.8324584960937,292.96978759765625,-0.012365895166499562,-1.2365895166499563,-0.012365264912540017,0,0
109,2065.5,"(37.761689, -4.823032)","(37.766479, -4.821013)",33.7,597.5,17.729970326409493,292.96978759765625,254.9379425048828,-0.06365162358623169,-6.365162358623169,-0.06356586981337446,0,0
110,2076.5,"(37.766479, -4.821013)","(37.768947, -4.818204)",23.4,416.8,17.811965811965813,254.9379425048828,227.88186645507807,-0.06491381010029929,-6.4913810100299285,-0.06482286193538556,0,0
111,2107.5,"(37.768947, -4.818204)","(37.773866, -4.823429)",47.6,842.8,17.705882352941174,227.88186645507807,182.66363525390625,-0.053652386332667085,-5.365238633266708,-0.053600994195642473,0,0
112,2153.5,"(37.773866, -4.823429)","(37.809195, -4.803066)",221.8,4374.8,19.724075743913435,182.66363525390625,121.70391082763672,-0.013934288293469307,-1.3934288293469308,-0.013933386550988741,0,0
113,2167.5,"(37.809195, -4.803066)","(37.814206, -4.796612)",41.2,814.2,19.762135922330096,121.70391082763672,104.57557678222656,-0.021037010618288082,-2.1037010618288083,-0.021033908091606095,0,0
114,2196.5,"(37.814206, -4.796612)","(37.830171, -4.792293)",105.2,1894.5,18.00855513307985,104.57557678222656,157.8619842529297,0.028126897582846727,2.8126897582846726,0.02811948382903723,0,0
115,2207.5,"(37.830171, -4.792293)","(37.842993, -4.791604)",63.8,1428.7,22.39341692789969,157.8619842529297,118.13290405273438,-0.027807853433327718,-2.780785343332772,-0.02780068903524255,0,0
116,2223.5,"(37.842993, -4.791604)","(37.85041, -4.784746)",47.6,1057.7,22.22058823529412,118.13290405273438,106.63294982910156,-0.010872604919762515,-1.0872604919762516,-0.01087217652045032,0,0
117,2243.5,"(37.85041, -4.784746)","(37.861253, -4.770085)",79.4,1765.5,22.235516372795967,106.63294982910156,117.80414581298828,0.006327497017211395,0.6327497017211395,0.006327412574113021,0,0
118,2257.5,"(37.861253, -4.770085)","(37.873233, -4.761175)",69.6,1544.8,22.195402298850574,117.80414581298828,99.10836791992188,-0.012102393768168311,-1.2102393768168311,-0.012101802949214792,0,0
119,2271.5,"(37.873233, -4.761175)","(37.891635, -4.741047)",123.9,2755.9,22.242937853107346,99.10836791992188,102.57244110107422,0.0012569662110934155,0.12569662110934154,0.0012569655491068987,0,0
120,2293.5,"(37.891635, -4.741047)","(37.888298, -4.706897)",122.9,3277.1,26.66476810414971,102.57244110107422,104.0611343383789,0.0004542715319351523,0.04542715319351523,0.00045427150068693426,0,0
121,2307.5,"(37.888298, -4.706897)","(37.894778, -4.674748)",109.8,2926.6,26.65391621129326,104.0611343383789,124.65859985351562,0.007038018695802884,0.7038018695802885,0.007037902492870748,0,0
122,2321.5,"(37.894778, -4.674748)","(37.904165, -4.616051)",203.4,5428.5,26.688790560471976,124.65859985351562,155.4598846435547,0.0056739955402116725,0.5673995540211673,0.005673934651424067,0,0
123,2344.5,"(37.904165, -4.616051)","(37.921543, -4.584048)",130.6,3476.8,26.621745788667692,155.4598846435547,123.51963806152344,-0.009186679297638993,-0.9186679297638993,-0.009186420873890593,0,0
124,2355.5,"(37.921543, -4.584048)","(37.935882, -4.575347)",66.9,1783.8,26.66367713004484,123.51963806152344,137.3061065673828,0.007728707537761731,0.7728707537761731,0.007728553657186523,0,0
125,2377.5,"(37.935882, -4.575347)","(37.945895, -4.546567)",106.3,2833.6,26.656632173095012,137.3061065673828,140.78518676757812,0.0012277951017064203,0.12277951017064202,0.0012277944847477928,0,0
126,2390.5,"(37.945895, -4.546567)","(37.95263, -4.518063)",101.5,2702.5,26.625615763546797,140.78518676757812,135.37184143066406,-0.0020030880062586725,-0.20030880062586726,-0.002003085327227349,0,0
127,2402.5,"(37.95263, -4.518063)","(37.948882, -4.474178)",146.5,3892.4,26.569283276450513,135.37184143066406,130.0575714111328,-0.0013652939110911648,-0.1365293911091165,-0.001365293062776998,0,0
128,2414.5,"(37.948882, -4.474178)","(37.961453, -4.462664)",68.3,1824.7,26.71595900439239,130.0575714111328,138.7591552734375,0.004768775065657197,0.4768775065657197,0.004768738916903088,0,0
129,2428.5,"(37.961453, -4.462664)","(37.971369, -4.456017)",50.5,1342.3,26.58019801980198,138.7591552734375,166.3888397216797,0.020583837032140496,2.0583837032140497,0.02058093068581644,0,0
130,2440.5,"(37.971369, -4.456017)","(37.986232, -4.438561)",92.0,2301.0,25.01086956521739,166.3888397216797,142.9803009033203,-0.010173202441703336,-1.0173202441703337,-0.010172851508194462,0,0
131,2451.5,"(37.986232, -4.438561)","(37.995957, -4.431366)",47.8,1273.4,26.64016736401674,142.9803009033203,162.70556640625,0.01549023519941078,1.549023519941078,0.015488996430598532,0,0
132,2465.5,"(37.995957, -4.431366)","(38.001656, -4.411194)",75.6,1888.2,24.976190476190478,162.70556640625,225.27243041992188,0.03313571868110998,3.3135718681109982,0.03312359925788659,0,0
133,2484.5,"(38.001656, -4.411194)","(38.007185, -4.395416)",62.0,1553.1,25.049999999999997,225.27243041992188,211.0523376464844,-0.009155941519179365,-0.9155941519179365,-0.009155685680660683,0,0
134,2500.5,"(38.007185, -4.395416)","(38.009508, -4.379873)",57.1,1429.3,25.031523642732047,211.0523376464844,204.74932861328125,-0.004409857296021237,-0.4409857296021237,-0.004409828710423007,0,0
135,2515.5,"(38.009508, -4.379873)","(38.005665, -4.349627)",109.5,2741.7,25.03835616438356,204.74932861328125,175.5663299560547,-0.01064412541752437,-1.064412541752437,-0.01064372346091576,0,0
136,2530.5,"(38.005665, -4.349627)","(37.997117, -4.337589)",57.4,1440.4,25.094076655052266,175.5663299560547,175.73268127441406,0.0001154896683972334,0.01154896683972334,0.0001154896678837716,0,0
137,2550.5,"(37.997117, -4.337589)","(37.986008, -4.300016)",142.0,3549.1,24.993661971830985,175.73268127441406,164.64732360839844,-0.003123427817197494,-0.3123427817197494,-0.0031234176600765315,0,0
